ConsumerRating,SellerRating,ComfortRating,InteriorDesignRating,PerformanceRating,ValueForMoneyRating,ExteriorStylingRating,ReliabilityRating,DealType,ID_Rating
4.7,2.0,4.7,4.6,4.6,4.6,4.8,4.7,Great,371
4.8,4.3,4.9,4.8,4.8,4.6,4.9,4.7,Great,372
4.8,4.7,4.8,4.7,4.9,4.7,4.7,4.9,Great,373
4.2,4.0,4.5,4.5,4.0,3.8,4.7,3.8,Good,374
4.5,4.4,4.6,4.7,4.5,4.3,4.8,4.4,Fair,375
4.5,4.2,4.4,4.4,4.4,4.6,4.6,4.6,Great,376
4.6,4.9,4.7,4.6,4.6,4.4,4.8,4.6,Great,377
4.8,5.0,4.7,4.7,4.8,4.8,4.9,4.8,Great,378
4.5,4.1,4.7,4.5,4.4,4.4,4.6,4.5,Great,379
4.8,4.7,4.9,4.9,4.7,4.6,4.9,4.8,Good,380
4.5,4.7,4.7,4.6,4.3,4.3,4.7,4.6,Fair,381
4.9,4.0,4.9,4.9,5.0,4.8,4.9,5.0,Great,382
4.7,4.8,4.8,4.7,4.7,4.6,4.8,4.7,Good,383
4.3,4.8,4.2,4.3,4.5,3.9,4.8,4.4,Good,384
4.8,4.8,4.9,4.8,4.8,4.6,4.8,4.7,Great,385
4.7,4.2,4.7,4.7,4.6,4.7,4.7,4.8,Great,386
4.8,4.2,4.9,4.8,4.8,4.6,4.9,4.8,Good,387
5.0,4.9,5.0,5.0,5.0,4.7,5.0,4.9,Good,388
4.1,4.5,4.6,4.5,3.7,3.7,4.7,3.5,Good,389
4.9,3.5,4.8,4.8,4.9,4.8,4.9,4.9,Good,390
4.9,3.3,4.9,4.8,4.9,4.9,4.9,4.9,Good,391
4.9,4.1,4.9,4.8,4.8,4.8,4.8,4.9,Fair,392
4.7,4.7,4.8,4.6,4.7,4.7,4.7,5.0,Good,393
4.7,4.7,4.7,4.7,4.6,4.8,4.8,4.8,Good,394
4.8,3.1,4.9,4.8,4.7,4.9,4.5,4.9,Great,395
4.4,3.1,4.8,4.7,4.2,4.2,4.7,4.2,Great,396
4.8,4.2,4.9,4.9,4.8,4.6,4.9,4.8,Good,397
4.3,4.9,4.6,4.4,4.6,4.0,4.2,4.4,Good,398
4.0,3.9,4.4,4.4,4.1,3.5,4.5,3.5,Good,399
4.7,4.7,4.7,4.7,4.8,4.5,4.8,4.6,Fair,400
4.6,4.6,4.7,4.6,4.6,4.3,4.7,4.7,Great,401
4.7,4.8,4.7,4.7,4.7,4.7,4.7,4.8,Good,402
4.8,4.8,4.8,4.8,4.8,4.7,4.8,4.8,Great,403
5.0,4.4,5.0,5.0,5.0,4.7,5.0,4.9,Good,404
4.7,4.4,4.8,4.7,4.7,4.6,4.8,4.7,Good,405
4.7,4.2,4.8,4.8,4.8,4.2,4.8,4.6,Good,406
4.7,4.2,4.6,4.7,4.6,4.5,4.8,4.6,Fair,407
4.8,4.8,4.9,4.9,4.8,4.6,4.9,4.8,Great,408
4.8,4.7,4.9,4.9,4.8,4.6,4.9,4.8,Good,409
4.6,4.9,4.8,4.7,4.5,4.5,4.7,4.6,Good,410
4.9,4.6,4.9,4.8,4.9,4.8,4.9,4.9,Good,411
4.8,4.7,4.8,4.8,4.6,4.7,4.9,4.9,Good,412
4.7,3.5,4.7,4.7,4.6,4.7,4.8,4.8,Not Specified,413
4.6,4.9,4.6,4.5,4.6,4.7,4.5,4.8,Fair,414
4.6,4.8,4.7,4.6,4.4,4.5,4.6,4.6,Good,415
4.9,4.7,4.9,4.9,5.0,4.6,4.9,4.9,Good,416
4.7,4.7,4.7,4.8,4.6,4.7,4.8,4.6,Good,417
4.4,4.4,4.7,4.6,4.2,4.2,4.4,4.5,Great,418
4.8,4.5,4.8,4.7,4.7,4.6,4.9,4.8,Good,419
4.8,3.7,4.8,4.7,4.8,4.7,4.8,4.8,Good,420
4.8,2.8,4.9,4.9,4.6,4.6,4.8,4.8,Great,421
4.9,4.4,4.9,4.8,4.8,4.8,4.8,4.9,Not Specified,422
4.5,4.8,5.0,4.7,5.0,3.7,4.0,4.0,Great,423
4.5,4.8,4.7,4.5,4.4,4.4,4.6,4.5,Good,424
4.7,4.8,5.0,4.9,4.9,4.4,4.7,4.6,Good,425
4.9,1.4,5.0,4.8,4.9,4.8,4.9,4.8,Good,426
4.9,4.8,4.9,4.9,4.9,4.8,4.8,4.9,Good,427
4.2,4.8,4.4,4.1,4.2,4.2,4.3,4.1,Not Specified,428
5.0,4.8,5.0,5.0,5.0,5.0,5.0,5.0,Good,429
5.0,4.7,5.0,5.0,5.0,4.7,5.0,5.0,Good,430
4.8,4.8,4.8,4.8,4.7,4.8,4.8,4.8,Good,431
4.7,4.7,4.7,4.7,4.7,4.7,4.8,4.8,Good,432
4.8,4.3,4.9,4.8,5.0,4.4,4.9,4.9,Good,433
4.4,4.4,4.5,4.3,4.2,4.4,4.6,4.4,Great,434
4.8,4.6,4.8,4.7,4.8,4.7,4.8,4.9,Great,435
4.7,3.0,5.0,4.9,4.9,4.4,4.7,4.6,Fair,436
4.9,3.4,5.0,4.9,4.9,4.7,4.9,4.9,Good,437
4.8,4.0,4.8,4.8,4.9,4.5,4.8,4.9,Fair,438
4.8,4.0,4.8,4.8,4.7,4.8,4.8,4.8,Good,439
3.4,5.0,4.2,3.5,3.5,2.7,3.7,2.8,Good,440
4.9,4.5,5.0,4.9,4.9,4.7,4.9,4.9,Good,441
4.8,4.7,4.9,4.9,4.7,4.7,4.9,4.7,Great,442
4.8,4.7,4.9,4.7,4.7,4.6,4.8,4.8,Good,443
4.8,4.8,4.9,4.8,4.6,4.6,4.8,4.9,Fair,444
5.0,4.7,5.0,5.0,5.0,5.0,5.0,5.0,Good,445
4.9,4.7,4.9,5.0,4.9,4.8,4.9,4.9,Great,446
4.7,4.2,4.8,4.7,4.7,4.7,4.7,4.7,Good,447
4.5,4.7,4.7,4.6,4.5,3.9,4.5,4.4,Not Specified,448
4.8,4.5,4.8,4.7,4.7,4.6,4.8,4.8,Great,449
4.6,4.5,4.8,4.6,4.5,4.5,4.7,4.6,Good,450
4.0,4.4,4.3,4.5,4.2,3.4,4.7,3.5,Fair,451
4.6,4.5,4.5,4.6,4.5,4.7,4.8,4.6,Good,452
4.8,4.6,4.7,4.7,4.9,4.8,4.9,4.7,Good,453
4.9,5.0,4.9,4.8,4.8,4.8,4.8,4.9,Good,454
5.0,4.6,5.0,5.0,5.0,5.0,5.0,5.0,Great,455
4.9,5.0,4.8,4.8,4.9,4.8,4.9,4.9,Not Specified,456
4.9,4.9,4.9,4.9,5.0,4.6,5.0,4.8,Good,457
4.9,4.6,4.9,4.9,5.0,4.8,4.9,5.0,Great,458
5.0,4.3,5.0,5.0,5.0,5.0,4.7,5.0,Fair,459
4.9,4.6,4.9,4.9,4.9,4.8,4.8,4.9,Great,460
4.8,4.6,4.9,4.8,4.9,4.5,4.9,4.8,Good,461
4.7,4.6,4.7,4.6,4.6,4.6,4.8,4.9,Good,462
4.8,4.8,4.8,4.7,4.8,4.7,4.8,4.8,Great,463
4.7,4.5,5.0,4.9,4.9,4.4,4.7,4.6,Fair,464
4.8,4.9,4.8,4.8,4.8,4.7,4.9,4.8,Good,465
4.8,4.8,4.8,4.9,4.9,4.7,4.9,4.8,Great,466
3.7,4.7,3.9,3.8,4.1,3.3,3.8,4.0,Great,467
4.8,4.5,4.9,4.8,4.7,4.7,4.7,4.8,Good,468
4.6,4.3,4.6,4.7,4.7,4.3,4.9,4.6,Great,469
4.5,4.8,4.5,4.4,4.6,4.6,4.5,4.7,Great,470
4.6,2.0,4.4,4.5,4.6,4.5,4.8,4.8,Great,471
4.8,4.6,4.9,4.8,4.8,4.7,4.8,4.9,Good,472
4.5,4.6,4.6,4.6,4.5,4.4,4.6,4.5,Good,473
4.5,4.1,4.5,4.5,4.4,4.5,4.6,4.4,Good,474
4.1,4.3,4.6,4.5,3.7,3.7,4.7,3.5,Great,475
4.9,4.8,5.0,4.9,4.8,4.9,4.9,4.9,Good,476
4.7,3.7,4.6,4.7,4.8,4.7,4.9,4.7,Great,477
4.7,4.7,4.3,4.5,4.9,4.7,4.8,4.7,Good,478
4.8,4.6,4.9,4.7,4.8,4.7,4.7,4.8,Good,479
4.7,4.9,4.7,4.5,4.9,4.5,4.8,4.6,Good,480
4.6,4.6,4.6,4.5,4.8,4.3,4.8,4.5,Good,481
4.8,4.6,4.9,4.7,4.8,4.7,4.7,4.8,Great,482
4.7,2.5,4.7,4.8,4.5,4.7,4.8,4.9,Not Specified,483
4.9,4.7,5.0,4.9,4.8,4.8,4.9,4.8,Good,484
4.3,4.6,4.6,4.4,4.6,4.0,4.2,4.4,Great,485
4.5,5.0,4.5,4.5,4.4,4.5,4.6,4.5,Not Specified,486
4.8,4.5,4.8,4.8,4.8,4.8,4.9,4.8,Good,487
4.8,4.6,4.6,4.7,4.8,4.5,5.0,4.9,Fair,488
4.2,3.4,4.5,4.4,4.3,3.8,4.5,3.8,Great,489
4.7,4.4,4.7,4.8,4.7,4.6,4.7,4.8,Good,490
4.7,4.4,4.7,4.6,4.9,4.3,4.9,4.7,Good,491
5.0,4.5,5.0,5.0,5.0,4.7,5.0,4.9,Good,492
4.9,3.6,5.0,4.8,4.8,4.6,4.9,4.9,Good,493
4.8,4.7,4.8,4.8,4.7,4.7,4.8,4.8,Great,494
4.1,4.5,3.9,4.0,4.1,3.9,4.5,4.3,Great,495
4.8,4.7,4.8,4.8,4.8,4.6,4.9,4.8,Good,496
4.9,4.9,5.0,4.9,4.9,4.7,4.9,4.9,Good,497
4.9,3.7,4.9,4.9,5.0,4.6,4.9,4.9,Great,498
4.6,3.8,5.0,4.8,4.4,4.4,4.7,4.3,Great,499
4.7,4.6,4.7,4.7,4.6,4.7,4.8,4.8,Great,500
4.8,4.6,4.8,4.8,4.7,4.7,4.8,4.8,Good,501
4.9,3.7,4.9,4.9,5.0,4.6,5.0,4.8,Good,502
4.9,4.8,5.0,4.9,4.9,4.7,4.9,4.9,Good,503
4.8,4.4,4.9,4.8,4.8,4.7,4.9,4.7,Great,504
4.4,3.7,4.4,4.3,4.3,4.5,4.6,4.4,Great,505
4.5,3.4,4.4,4.6,4.5,4.5,4.6,4.5,Fair,506
4.6,4.7,4.7,4.6,4.6,4.3,4.8,4.8,Good,507
4.8,1.0,4.8,4.7,4.7,4.7,4.8,4.9,Good,508
4.7,3.1,4.5,4.6,4.7,4.7,4.8,4.9,Good,509
4.8,4.8,4.8,4.7,4.9,4.7,4.8,4.7,Great,510
4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.9,Great,511
4.6,4.5,4.6,4.4,4.7,4.6,4.8,4.5,Good,512
4.8,4.8,4.8,4.8,4.7,4.8,4.8,4.8,Great,513
4.7,3.3,4.7,4.7,4.7,4.4,4.7,4.6,Great,514
4.6,4.7,4.7,4.8,4.6,4.3,5.0,4.5,Good,515
4.8,4.7,4.9,4.8,4.8,4.6,4.8,4.8,Fair,516
4.9,4.8,4.9,4.9,4.9,4.8,4.8,4.9,Great,517
4.7,4.4,4.8,4.6,4.8,4.7,4.8,4.6,Good,518
4.9,3.3,4.9,4.8,4.9,4.7,4.9,5.0,Good,519
4.8,4.7,4.9,4.8,4.9,4.8,4.9,4.8,Good,520
4.2,4.4,4.5,4.5,4.0,4.0,4.5,3.9,Good,521
4.8,3.0,4.9,4.7,4.9,4.7,4.9,4.7,Great,522
4.6,4.8,4.7,4.6,4.7,4.4,4.7,4.6,Good,523
4.8,4.6,4.9,4.8,4.7,4.8,4.9,4.9,Good,524
4.9,4.7,4.9,4.8,4.8,4.8,4.8,4.9,Good,525
4.5,3.6,4.4,4.6,4.3,4.6,4.8,4.6,Great,526
4.3,4.7,4.4,4.2,4.4,4.3,4.5,4.2,Fair,527
4.9,1.0,4.9,4.9,4.5,4.8,5.0,5.0,Good,528
4.8,4.5,4.9,4.7,4.7,4.6,4.8,4.8,Good,529
4.6,4.6,4.6,4.6,4.4,4.4,4.7,4.6,Good,530
4.5,4.6,4.7,4.5,4.6,4.3,4.7,4.4,Great,531
4.7,4.6,4.8,4.7,4.6,4.7,4.8,4.8,Fair,532
4.8,4.5,4.9,4.8,4.8,4.6,4.9,4.8,Good,533
5.0,4.7,5.0,5.0,5.0,4.7,5.0,4.9,Good,534
5.0,4.8,5.0,4.9,4.9,5.0,5.0,4.9,Great,535
4.6,4.2,4.7,4.6,4.4,4.5,4.6,4.6,Fair,536
4.7,4.7,4.7,4.5,4.7,4.7,4.7,4.8,Great,537
4.8,4.2,4.8,4.9,4.7,4.6,4.9,4.7,Good,538
4.8,4.6,4.9,4.8,4.8,4.7,4.9,4.9,Fair,539
4.7,4.6,4.7,4.7,4.7,4.5,4.7,4.7,Great,540
4.6,3.1,4.6,4.3,4.5,4.6,4.5,4.8,Great,541
4.8,3.4,4.8,4.7,4.8,4.7,4.8,4.9,Good,542
4.8,4.5,4.9,4.8,4.8,4.6,4.8,4.7,Great,543
4.7,4.4,4.7,4.6,4.6,4.6,4.8,4.9,Fair,544
4.8,4.7,4.8,4.8,4.8,4.5,4.8,4.7,Good,545
4.6,4.8,4.5,4.4,4.5,4.5,4.7,4.7,Good,546
4.8,4.5,4.9,4.8,4.8,4.6,5.0,4.9,Fair,547
4.8,4.8,4.9,4.9,4.8,4.4,4.9,4.6,Fair,548
4.8,4.5,4.6,4.9,4.9,4.9,4.6,4.9,Good,549
4.8,4.4,4.8,4.7,4.9,4.6,4.9,4.8,Good,550
4.8,4.8,4.8,4.8,4.8,4.6,4.6,4.8,Great,551
4.8,4.6,4.8,4.7,4.7,4.7,4.8,4.8,Good,552
4.9,4.2,5.0,4.9,4.9,4.9,4.9,5.0,Good,553
4.5,4.5,4.6,4.7,4.4,4.3,4.7,4.3,Good,554
4.8,3.9,4.8,4.7,4.9,4.7,4.7,4.9,Good,555
4.9,4.9,4.8,4.8,5.0,4.7,4.9,4.9,Great,556
4.8,4.9,4.8,4.8,4.8,4.6,4.9,4.8,Fair,557
4.8,4.8,4.8,4.8,4.7,4.7,4.8,4.8,Fair,558
4.8,4.7,4.8,4.9,4.9,4.7,4.9,4.8,Great,559
4.7,4.7,4.8,4.6,4.8,4.7,4.8,4.6,Good,560
4.6,4.9,4.8,4.7,4.6,4.4,4.7,4.5,Good,561
4.8,4.4,4.9,4.9,4.8,4.6,4.9,4.8,Great,562
4.8,4.7,4.8,4.7,4.8,4.7,4.8,4.8,Great,563
4.8,4.4,4.9,4.9,4.8,4.6,4.9,4.8,Good,564
4.8,3.5,4.8,4.8,4.8,4.6,4.9,4.8,Good,565
4.8,4.5,4.8,4.9,4.9,4.7,4.9,4.8,Great,566
4.6,4.1,4.7,4.4,4.5,4.7,4.3,4.8,Fair,567
4.5,4.1,4.5,4.5,4.4,4.4,4.7,4.6,Great,568
4.9,4.6,5.0,4.9,4.9,4.8,4.9,4.9,Good,569
4.9,4.9,5.0,4.9,4.8,4.8,4.9,4.9,Good,570
4.8,4.5,5.0,4.5,5.0,4.5,4.5,5.0,Great,571
4.3,4.6,4.6,4.4,4.6,4.0,4.2,4.4,Good,572
4.7,4.7,4.8,4.6,4.7,4.5,4.8,4.7,Good,573
4.8,4.6,4.6,4.9,4.9,4.9,4.6,4.9,Good,574
4.8,4.5,4.9,4.9,4.8,4.6,4.9,4.8,Great,575
4.8,4.6,4.8,4.8,4.6,4.7,4.9,4.9,Good,576
4.0,4.6,4.2,4.3,4.0,3.4,4.6,3.4,Great,577
4.7,4.8,4.9,4.7,4.6,4.3,4.9,4.3,Good,578
4.2,4.1,4.5,4.5,4.0,3.8,4.7,3.8,Great,579
4.8,4.8,4.9,4.8,4.8,4.6,4.7,4.9,Great,580
4.8,4.5,4.9,4.8,4.9,4.5,4.9,4.8,Great,581
4.7,4.8,4.0,5.0,5.0,5.0,5.0,4.0,Not Specified,582
4.5,3.7,4.4,4.6,4.5,4.5,4.6,4.5,Great,583
4.9,4.5,4.9,4.9,5.0,4.6,4.9,4.9,Fair,584
4.8,3.1,4.8,4.8,4.9,4.6,4.9,4.8,Great,585
4.8,4.7,4.9,4.9,4.8,4.4,4.9,4.6,Fair,586
4.7,4.6,4.8,4.7,4.6,4.7,4.7,4.8,Great,587
4.8,4.6,4.8,4.9,4.9,4.6,4.7,4.8,Good,588
4.0,4.9,4.3,4.5,4.2,3.4,4.7,3.5,Fair,589
4.4,1.7,4.3,4.1,4.7,4.4,4.5,4.7,Good,590
4.7,4.7,4.7,4.7,4.7,4.5,4.8,4.7,Good,591
4.5,5.0,4.4,4.5,4.5,4.3,4.6,4.5,Good,592
4.7,4.8,4.8,4.8,4.8,4.4,4.7,4.7,Good,593
4.9,4.4,4.9,4.9,5.0,4.6,4.9,4.9,Fair,594
4.6,4.5,4.6,4.4,4.4,4.5,4.7,4.8,Fair,595
4.7,4.7,4.7,4.7,4.8,4.3,4.8,4.6,Good,596
3.4,3.7,4.2,3.5,3.5,2.7,3.7,2.8,Good,597
4.8,4.2,4.9,4.7,4.7,4.7,4.8,4.8,Good,598
4.4,4.9,4.6,4.3,4.6,4.0,4.6,4.3,Fair,599
4.7,4.6,4.7,4.7,4.7,4.7,4.8,4.8,Great,600
4.7,4.5,4.8,4.7,4.6,4.7,4.8,4.8,Great,601
4.8,3.7,4.9,4.8,4.8,4.7,4.8,4.8,Great,602
4.9,4.1,5.0,4.9,4.8,4.9,4.9,4.9,Great,603
4.7,2.9,4.8,4.7,4.6,4.7,4.8,4.8,Good,604
5.0,4.9,5.0,5.0,5.0,5.0,5.0,5.0,Good,605
4.7,4.8,4.9,4.7,4.8,4.4,4.8,4.8,Good,606
4.8,4.8,4.9,4.9,4.6,4.8,4.9,4.8,Good,607
4.8,5.0,4.9,4.8,4.8,4.6,4.8,4.8,Fair,608
4.8,5.0,4.8,4.8,4.8,4.8,4.9,4.9,Great,609
4.7,4.8,4.7,4.7,4.6,4.8,4.8,4.8,Good,610
4.7,4.6,4.7,4.7,4.8,4.7,4.7,4.8,Fair,611
4.9,1.9,4.9,4.9,4.9,4.9,4.9,4.9,Good,612
4.8,4.7,4.7,4.8,5.0,4.7,4.9,4.9,Good,613
4.9,4.3,5.0,4.9,5.0,4.9,5.0,5.0,Not Specified,614
4.8,4.8,4.8,4.7,4.8,4.7,4.8,4.9,Good,615
5.0,3.7,5.0,5.0,5.0,4.5,5.0,5.0,Not Specified,616
4.7,4.9,4.8,4.7,4.7,4.6,4.8,4.7,Good,617
4.8,4.9,4.8,4.8,4.8,4.8,4.8,4.8,Great,618
4.7,4.8,4.8,4.7,4.7,4.4,4.8,4.7,Good,619
4.8,4.7,4.8,4.8,4.8,4.7,4.9,4.8,Fair,620
4.8,4.7,4.9,4.8,4.8,4.9,4.9,4.8,Great,621
4.9,4.7,5.0,4.9,5.0,4.7,4.9,4.9,Fair,622
4.8,2.9,4.8,4.9,4.9,4.5,4.9,4.8,Fair,623
4.9,2.3,5.0,4.9,4.9,4.7,5.0,4.8,Good,624
4.5,1.0,4.8,4.8,4.4,4.2,4.8,4.1,Fair,625
5.0,4.7,5.0,5.0,5.0,5.0,5.0,5.0,Great,626
4.8,4.5,4.9,4.8,4.9,4.5,4.9,4.8,Good,627
4.8,4.7,4.8,4.9,4.8,4.6,4.8,4.8,Good,628
4.9,4.7,4.9,4.9,4.9,4.8,4.9,4.8,Great,629
4.8,4.3,4.9,4.8,4.8,4.6,5.0,4.9,Fair,630
4.9,4.6,4.9,4.8,4.8,4.8,4.8,4.9,Good,631
4.8,4.7,4.8,4.7,4.7,4.7,4.8,4.8,Good,632
4.8,4.7,4.9,4.9,4.7,4.6,4.9,4.8,Great,633
4.9,4.7,4.9,4.8,4.9,4.7,4.9,4.8,Good,634
4.9,4.5,4.9,4.9,4.9,4.8,4.9,4.9,Good,635
4.8,1.0,4.9,4.8,4.8,4.6,4.9,4.7,Good,636
4.9,4.5,5.0,4.9,4.9,4.8,5.0,4.9,Great,637
3.5,4.5,3.7,4.2,3.3,3.0,4.5,2.9,Good,638
4.8,4.6,4.9,4.9,4.8,4.6,4.9,4.8,Great,639
4.9,4.7,4.9,5.0,4.9,4.8,4.9,4.9,Fair,640
4.8,4.8,4.9,4.9,4.8,4.6,4.9,4.8,Good,641
4.8,4.2,4.9,4.8,4.7,4.7,4.7,4.8,Good,642
4.6,4.7,4.6,4.4,4.7,4.7,4.6,4.8,Good,643
4.9,4.8,5.0,5.0,5.0,4.3,5.0,5.0,Fair,644
5.0,4.5,5.0,4.7,5.0,5.0,5.0,5.0,Good,645
4.8,4.9,4.8,4.8,4.8,4.6,4.9,4.8,Good,646
4.8,4.7,4.9,4.7,4.8,4.7,4.7,4.8,Good,647
4.8,4.4,4.7,4.7,4.8,4.6,4.8,4.8,Good,648
5.0,4.8,5.0,5.0,5.0,4.8,5.0,5.0,Good,649
4.5,2.6,4.5,4.5,4.4,4.5,4.6,4.4,Great,650
4.9,4.8,4.9,4.8,4.8,4.8,4.9,4.9,Good,651
4.6,4.6,4.6,4.4,4.7,4.2,4.5,4.7,Good,652
4.6,4.5,4.8,4.7,4.5,4.5,4.7,4.6,Good,653
4.3,4.8,4.2,4.5,4.1,3.9,4.9,4.2,Great,654
4.8,4.2,4.8,4.8,4.8,4.8,4.8,4.9,Good,655
4.7,3.5,4.7,4.7,4.8,4.3,4.8,4.6,Not Specified,656
4.7,4.7,4.9,4.7,4.6,4.3,4.9,4.3,Good,657
4.9,4.9,4.9,5.0,4.9,4.6,5.0,5.0,Great,658
4.7,4.8,4.8,4.9,4.6,4.4,4.7,4.8,Fair,659
4.8,4.8,4.8,4.7,4.7,4.7,4.7,4.9,Good,660
4.7,4.8,4.7,4.7,4.7,4.5,4.8,4.7,Good,661
4.8,4.2,4.9,4.7,4.7,4.6,4.8,4.8,Great,662
4.8,4.3,4.9,4.8,4.8,4.6,4.8,4.8,Great,663
4.7,3.7,4.8,4.8,4.8,4.4,4.7,4.7,Good,664
4.8,4.8,4.9,4.8,4.8,4.6,4.9,4.7,Good,665
4.5,4.7,4.5,4.5,4.6,4.3,4.7,4.4,Fair,666
4.8,4.2,4.9,4.7,4.9,4.7,4.8,4.8,Good,667
4.8,4.7,4.7,4.7,4.8,4.6,4.8,4.8,Fair,668
4.5,4.8,4.7,4.6,4.6,4.4,4.6,4.5,Great,669
2.5,4.4,3.7,3.3,2.3,1.7,3.0,2.0,Great,670
4.8,2.8,4.9,4.8,4.8,4.6,4.8,4.7,Fair,671
4.9,4.8,5.0,4.8,5.0,4.8,5.0,4.8,Good,672
4.7,4.4,4.8,4.7,4.7,4.6,4.8,4.7,Great,673
4.5,4.9,4.8,4.8,4.8,4.2,4.7,4.1,Good,674
5.0,4.7,5.0,5.0,5.0,4.7,5.0,5.0,Great,675
4.7,4.6,4.8,4.8,4.7,4.6,4.8,4.8,Great,676
4.7,4.0,4.7,4.5,4.8,4.8,4.6,4.9,Fair,677
4.8,4.6,4.8,4.7,4.8,4.6,4.8,4.8,Fair,678
4.7,4.7,4.8,4.7,4.8,4.5,4.8,4.6,Fair,679
4.0,3.0,4.1,4.2,4.3,3.7,4.2,3.8,Good,680
2.5,4.8,3.7,3.3,2.3,1.7,3.0,2.0,Great,681
4.8,4.4,4.8,4.7,4.7,4.7,4.8,4.9,Great,682
4.2,2.8,4.2,4.0,4.8,3.8,4.2,4.4,Good,683
4.9,4.9,4.9,4.9,4.9,4.8,4.8,4.9,Good,684
4.8,4.6,4.8,4.8,4.8,4.6,4.9,4.8,Good,685
3.5,4.7,3.7,4.2,3.3,3.0,4.5,2.9,Great,686
4.8,4.8,4.8,4.8,4.8,4.6,4.9,4.8,Good,687
4.6,4.3,4.6,4.5,4.4,4.6,4.7,4.8,Good,688
4.9,4.0,4.8,4.7,4.8,4.9,4.8,5.0,Good,689
4.8,4.7,4.9,4.9,4.8,4.6,4.9,4.8,Fair,690
4.8,3.7,4.9,4.9,4.7,4.6,4.9,4.8,Good,691
4.5,4.9,4.7,4.6,4.6,4.4,4.6,4.5,Great,692
4.8,4.8,4.3,4.3,5.0,4.7,5.0,5.0,Fair,693
4.7,4.5,4.8,4.7,4.7,4.6,4.8,4.7,Good,694
4.3,4.6,4.4,4.3,4.2,4.2,4.5,4.4,Good,695
4.9,4.2,5.0,4.9,4.9,4.8,5.0,5.0,Good,696
4.6,4.3,4.8,4.5,4.5,4.5,4.6,4.9,Good,697
4.7,4.3,4.8,4.8,4.8,4.4,4.9,4.6,Great,698
4.8,4.1,5.0,5.0,4.9,4.3,4.9,4.7,Fair,699
4.7,4.5,4.8,4.7,4.6,4.7,4.7,4.8,Not Specified,700
4.8,4.7,4.8,4.8,4.8,4.7,4.8,4.8,Good,701
4.6,4.2,4.7,4.7,4.5,4.5,4.6,4.6,Fair,702
4.7,4.7,4.7,4.7,4.6,4.7,4.8,4.7,Good,703
4.8,4.9,4.8,4.8,4.8,4.7,4.9,4.9,Great,704
4.8,4.6,4.8,4.7,4.7,4.7,4.8,4.9,Not Specified,705
4.3,4.7,4.4,4.3,4.2,4.2,4.5,4.4,Good,706
4.8,4.7,4.8,4.8,4.7,4.7,4.8,4.8,Good,707
4.6,4.8,4.6,4.4,4.7,4.2,4.5,4.7,Good,708
4.9,4.7,5.0,5.0,5.0,4.0,5.0,5.0,Not Specified,709
4.8,4.4,4.8,4.8,4.8,4.8,4.9,4.8,Good,710
4.9,4.7,5.0,4.0,5.0,5.0,5.0,5.0,Fair,711
4.8,4.6,4.9,4.9,4.8,4.6,4.8,4.7,Good,712
4.7,4.9,4.8,4.8,4.8,4.4,4.7,4.7,Good,713
4.5,4.8,4.7,4.6,4.5,4.3,4.8,4.3,Good,714
4.8,4.8,4.6,4.6,4.9,4.7,4.9,4.8,Fair,715
4.6,4.2,4.8,4.6,4.5,4.5,4.7,4.6,Great,716
4.9,4.7,4.8,4.9,4.9,4.8,5.0,5.0,Fair,717
4.9,4.8,4.9,4.9,5.0,4.8,4.9,5.0,Great,718
4.8,4.7,4.9,4.8,4.8,4.6,5.0,4.9,Good,719
4.2,4.9,4.5,4.5,4.0,3.8,4.7,3.8,Good,720
4.1,4.5,4.3,4.5,4.3,4.0,4.3,3.7,Good,721
4.8,4.3,4.8,4.9,4.8,4.6,4.8,4.8,Good,722
4.8,4.5,4.8,4.7,4.7,4.7,4.7,4.9,Fair,723
4.6,4.9,4.7,4.7,4.4,4.4,4.7,4.4,Good,724
4.8,4.9,4.6,4.8,5.0,4.8,5.0,4.7,Good,725
4.8,4.6,4.8,4.8,4.8,4.7,4.9,4.9,Good,726
4.9,4.5,5.0,4.9,4.9,4.8,5.0,4.9,Good,727
4.6,4.8,4.7,4.6,4.6,4.4,4.7,4.7,Good,728
4.7,3.7,4.7,4.8,4.7,4.7,4.8,4.8,Great,729
4.6,4.5,4.7,4.5,4.6,4.6,4.6,4.5,Great,730
4.9,2.7,5.0,4.9,4.8,4.9,4.9,4.9,Good,731
4.6,4.9,4.8,4.7,4.6,4.4,4.7,4.5,Great,732
4.7,1.3,4.9,4.8,4.6,4.5,4.9,4.7,Good,733
4.0,4.4,4.1,4.2,4.3,3.7,4.2,3.8,Good,734
4.9,4.7,4.9,4.9,4.8,4.8,4.9,4.8,Good,735
4.9,4.7,4.8,4.8,4.9,4.8,4.9,4.7,Good,736
4.7,4.7,4.8,4.7,4.7,4.6,4.7,4.8,Good,737
4.4,4.0,4.3,4.2,4.3,4.5,4.3,4.4,Great,738
4.8,4.0,4.9,4.8,4.8,4.6,4.8,4.7,Fair,739
4.8,4.7,4.9,5.0,4.8,4.6,4.9,4.8,Great,740
4.7,4.8,4.8,4.7,4.7,4.6,4.8,4.7,Great,741
4.8,4.7,4.8,4.9,4.9,4.5,4.9,4.8,Good,742
4.6,4.6,4.8,4.6,4.6,4.4,4.6,4.8,Fair,743
