Year,Make,Model,Drivetrain,MinMPG,MaxMPG,FuelType,Transmission,Engine,ID_Vehiculo
2021,Dodge,Charger SXT,RWD,19,30,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,240
2019,Mercedes-Benz,AMG C 43 Base 4MATIC,AWD,19,27,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,241
2019,Honda,Pilot EX-L,FWD,19,27,Gasoline,Automatic,V6 Cylinder Engine,242
2019,Acura,RDX Base,AWD,21,27,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,243
2021,Audi,Q5 45 Premium,AWD,23,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,244
2018,Nissan,Rogue SL,AWD,25,32,Gasoline,Automatic,Regular Unleaded I-4 2.5 L/152,245
2020,Acura,MDX 3.5L Technology & A-Spec Pkgs,AWD,19,25,Gasoline,Automatic,3.5L V6 24V GDI SOHC,246
2016,Volvo,XC90 T6 Momentum,AWD,20,25,Gasoline,Automatic,2.0L I4 16V GDI DOHC,247
2020,Honda,Civic Sport,FWD,29,35,Gasoline,CVT,1.5L I4 16V GDI DOHC Turbo,248
2019,Infiniti,QX80 Luxe,RWD,14,20,Gasoline,Automatic,5.6L V8 32V GDI DOHC,249
2018,Honda,Accord LX,FWD,30,38,Gasoline,CVT,1.5L I4 16V GDI DOHC Turbo,250
2015,Acura,MDX 3.5L,AWD,18,27,Gasoline,Automatic,3.5L V6 24V GDI SOHC,251
2019,Audi,Q8 3.0T Premium,AWD,17,22,Hybrid,Automatic,3.0L V6 24V GDI DOHC Turbo Hybrid,252
2017,Nissan,Maxima 3.5 S,FWD,21,30,Gasoline,CVT,3.5L V6 24V MPFI DOHC,253
2017,Chevrolet,Trax LS,FWD,25,33,Gasoline,Automatic,1.4L I4 16V MPFI DOHC Turbo,254
2020,Kia,Telluride SX,FWD,20,26,Gasoline,Automatic,3.8L V6 24V GDI DOHC,255
2020,Chrysler,300 S,AWD,18,27,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,256
2020,Hyundai,Santa Fe Limited 2.0T,FWD,20,27,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,257
2018,Ford,Mustang EcoBoost Premium,RWD,20,28,Gasoline,Automatic,2.3L I4 16V GDI DOHC Turbo,258
2005,Chrysler,Crossfire SRT-6,RWD,17,24,Gasoline,Automatic,3.2L V6 18V MPFI SOHC Supercharged,259
2021,Mercedes-Benz,GLA 250 Base,FWD,25,34,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,260
2010,Porsche,Boxster,RWD,19,27,Gasoline,Automatic,2.9L H6 24V MPFI DOHC,261
2014,Fiat,500L Easy,FWD,25,33,Gasoline,Manual,1.4L I4 16V MPFI SOHC Turbo,262
2015,Honda,Civic LX,FWD,30,39,Gasoline,CVT,1.8L I4 16V MPFI SOHC,263
2017,Honda,Civic LX,FWD,31,40,Gasoline,CVT,2.0L I4 16V MPFI DOHC,264
2020,Lexus,GX 460 Base,4WD,15,19,Gasoline,Automatic,4.6L V8 32V MPFI DOHC,265
2019,Porsche,Macan S,AWD,18,23,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,266
2018,Mercedes-Benz,GLE 350 Base 4MATIC,AWD,18,22,Gasoline,Automatic,3.5L V6 24V GDI DOHC,267
2017,Honda,Pilot Elite,AWD,19,26,Gasoline,Automatic,3.5L V6 24V GDI SOHC,268
2016,Nissan,Rogue SV,FWD,26,33,Gasoline,CVT,2.5L I4 16V MPFI DOHC,269
2015,Bmw,428 i xDrive,AWD,22,33,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,270
2008,Lexus,RX 350 Base,AWD,17,22,Gasoline,Automatic,V6 Cylinder Engine,271
2019,Toyota,Camry XSE,FWD,28,39,Gasoline,Automatic,2.5L I4 16V PDI DOHC,272
2019,Audi,A4 2.0T Premium,AWD,23,34,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,273
2017,Bmw,X5 xDrive35i,AWD,18,24,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,274
2021,Kia,Telluride SX,AWD,19,24,Gasoline,Automatic,3.8L V6 24V GDI DOHC,275
2020,Mercedes-Benz,GLC 300 Base 4MATIC,AWD,21,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,276
2015,Toyota,4Runner Limited,4WD,17,21,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,277
2021,Gmc,Yukon Denali,4WD,14,19,Gasoline,Automatic,6.2L V8 16V GDI OHV,278
2018,Ford,F-150 XL,4WD,18,23,Flex Fuel,Automatic,3.3L V6 24V PDI DOHC Flexible Fuel,279
2021,Mazda,CX-9 Carbon Edition,AWD,20,26,Gasoline,Automatic,2.5L I4 16V GDI DOHC Turbo,280
2021,Toyota,4Runner Limited,RWD,16,19,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,281
2017,Chevrolet,Equinox Premier,FWD,21,31,Gasoline,Automatic,4 Cylinder Engine,282
2017,Lexus,RX 350 350,FWD,20,27,Gasoline,Automatic,3.5L V6 24V GDI DOHC,283
2020,Bmw,X7 xDrive40i,AWD,20,25,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,284
2020,Ford,Edge Sport,AWD,19,26,Gasoline,Automatic,Twin Turbo Premium Unleaded V-6 2.7 L/166,285
2020,Lincoln,Aviator Reserve AWD,AWD,17,24,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,286
2016,Subaru,Crosstrek 2.0i Premium,AWD,26,34,Gasoline,CVT,2.0L H4 16V MPFI DOHC,287
2018,Subaru,Crosstrek 2.0i Limited,AWD,27,33,Gasoline,CVT,2.0L H4 16V GDI DOHC,288
2018,Subaru,Crosstrek 2.0i Premium,AWD,23,29,Gasoline,Manual,2.0L H4 16V GDI DOHC,289
2020,Audi,Q5 45 Prestige,AWD,22,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,290
2018,Volvo,V90 Cross Country T5,AWD,23,31,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,291
2014,Honda,Accord EX-L,FWD,21,34,Gasoline,Automatic,3.5L V6 24V MPFI SOHC,292
2011,Nissan,Murano SL,FWD,18,23,Gasoline,CVT,3.5L V6 24V MPFI DOHC,293
2021,Toyota,4Runner Nightshade,4WD,16,19,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,294
2019,Audi,Q8 3.0T Premium,AWD,17,22,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,295
2021,Kia,Telluride SX,FWD,20,26,Gasoline,Automatic,3.8L V6 24V GDI DOHC,296
2018,Hyundai,Elantra SEL,FWD,28,37,Gasoline,Automatic,2.0L I4 16V MPFI DOHC,297
2018,Porsche,Cayenne Base,AWD,18,24,Gasoline,Automatic,3.6L V6 24V GDI DOHC,298
2018,Honda,HR-V LX,AWD,27,31,Gasoline,CVT,1.8L I4 16V MPFI SOHC,299
2018,Subaru,Forester 2.5i Limited,AWD,26,32,Gasoline,CVT,2.5L H4 16V MPFI DOHC,300
2020,Ford,Edge ST,AWD,19,26,Gasoline,Automatic,2.7L V6 24V GDI DOHC Twin Turbo,301
2020,Hyundai,Palisade Limited,FWD,19,26,Gasoline,Automatic,3.8L V6 24V GDI DOHC,302
2020,Nissan,Rogue SL,FWD,26,33,Gasoline,CVT,2.5L I4 16V MPFI DOHC,303
2019,Buick,Encore Preferred,FWD,25,30,Gasoline,Automatic,1.4L I4 16V MPFI DOHC Turbo,304
2018,Jeep,Grand Cherokee Limited,4WD,18,25,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,305
2018,Toyota,RAV4 Hybrid XLE,AWD,34,30,Hybrid,CVT,2.5L I4 16V MPFI DOHC Hybrid,306
2019,Cadillac,XT4 Sport,AWD,22,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,307
2013,Kia,Soul +,FWD,23,28,Gasoline,Automatic,2.0L DOHC MPI dual-CVVT 16-valve I4 engine -inc: variable intake,308
2015,Chevrolet,Silverado 1500 LTZ,4WD,16,22,Gasoline,Automatic,"Engine, 5.3L EcoTec3 V8 with Active Fuel Management, Direct Inje",309
2018,Honda,Civic LX,FWD,31,40,Gasoline,CVT,2.0L I4 16V MPFI DOHC,310
2015,Acura,TLX Tech,FWD,24,35,Gasoline,Automatic,2.4L I4 16V GDI DOHC,311
2021,Acura,RDX Advance Package,AWD,21,27,Gasoline,Automatic,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,312
2020,Honda,CR-V Hybrid Touring,AWD,40,35,Hybrid,CVT,2.0L I4 16V MPFI DOHC Hybrid,313
2019,Tesla,Model 3 Standard Range Plus,RWD,140,124,Electric,Automatic,Electric,314
2016,Toyota,Highlander Limited Platinum,FWD,19,25,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,315
2020,Chevrolet,Equinox 1LT,AWD,25,30,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,316
2018,Infiniti,QX30 Premium,AWD,21,0,Gasoline,Automatic,4 Cylinder Engine,317
2014,Mercedes-Benz,E-Class E 350,RWD,21,31,Gasoline,Automatic,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,318
2019,Mercedes-Benz,GLS 450 GLS 450,AWD,16,22,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,319
2020,Land,Rover Range Rover Evoque SE,AWD,20,27,Gasoline,Automatic,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,320
2019,Honda,Civic Sport,FWD,29,37,Gasoline,CVT,2.0L I4 16V MPFI DOHC,321
2022,Acura,MDX Base,FWD,19,26,Gasoline,Automatic,3.5L V6 24V GDI SOHC,322
2020,Acura,TLX A-Spec,FWD,23,32,Gasoline,Automatic,2.4L I4 16V GDI DOHC,323
2021,Toyota,Highlander Hybrid Limited,AWD,35,34,Hybrid,CVT,2.5L I4 16V PDI DOHC Hybrid,324
2020,Nissan,Rogue Sport S,FWD,25,32,Gasoline,CVT,2.0L I4 16V GDI DOHC,325
2003,Lexus,ES 300 Base (A5),FWD,21,29,Gasoline,Automatic,3.0L V6 24V MPFI DOHC,326
2010,Buick,Enclave 2XL,FWD,17,24,Gasoline,Automatic,3.6L V6 24V GDI DOHC,327
2021,Ram,1500 Big Horn,4WD,19,24,Gasoline,Automatic,5.7L V8 16V MPFI OHV,328
2020,Tesla,Model 3 Performance,AWD,118,107,â,Automatic,Electric,329
2020,Lincoln,Aviator Black Label AWD,AWD,17,24,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,330
2015,Bmw,328 i xDrive,AWD,22,33,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,331
2019,Chevrolet,Tahoe LT,4WD,15,21,Gasoline,Automatic,5.3L V8 16V GDI OHV,332
2013,Toyota,Highlander SE,AWD,17,22,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,333
2021,Mazda,CX-5 Grand Touring,AWD,24,30,Gasoline,Automatic,187.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,334
2019,Mercedes-Benz,GLS 450 Base 4MATIC,AWD,16,22,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,335
2020,Kia,Sorento LX,FWD,19,26,Gasoline,Automatic,3.3L V6 24V GDI DOHC,336
2014,Land,Rover Range Rover Sport Supercharged HSE,4WD,17,23,Gasoline,Automatic,3.0L V6 24V GDI DOHC Supercharged,337
2014,Lincoln,MKZ Base,FWD,22,33,Gasoline,Automatic,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,338
2020,Mercedes-Benz,GLA 250 Base,FWD,24,34,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,339
2021,Toyota,Tacoma SR5,RWD,20,23,Gasoline,Automatic,2.7L I4 16V MPFI DOHC,340
2017,Acura,ILX w/AcuraWatch Plus,FWD,25,35,Gasoline,Automatic,2.4L I4 16V GDI DOHC,341
2013,Toyota,Prius Three,FWD,51,48,Hybrid,CVT,1.8L I4 16V MPFI DOHC Hybrid,342
2013,Lexus,GX 460 460,4WD,15,20,Gasoline,Automatic,4.6L V8 32V MPFI DOHC,343
2016,Dodge,Charger R/T Scat Pack,RWD,15,25,Gasoline,Automatic,6.4L V8 16V MPFI OHV,344
2017,Mercedes-Benz,E-Class E 300 4MATIC,AWD,22,29,Gasoline,Automatic,4 Cylinder Engine,345
2020,Acura,TLX V6,FWD,20,31,Gasoline,Automatic,3.5L V6 24V GDI SOHC,346
2019,Bmw,M550 i xDrive,AWD,18,25,Gasoline,Automatic,4.4L V8 32V GDI DOHC Twin Turbo,347
2015,Acura,TLX V6 Advance,AWD,21,31,Gasoline,Automatic,3.5L V6 24V GDI SOHC,348
2020,Dodge,Durango GT,AWD,18,25,Gasoline,Automatic,V6 Cylinder Engine,349
2020,Acura,MDX 3.5L,FWD,20,27,Gasoline,Automatic,3.5L V6 24V GDI SOHC,350
2004,Jeep,Grand Cherokee Limited,4WD,16,21,Gasoline,Automatic,4.7L V8 16V MPFI SOHC,351
2020,Bmw,740 i,RWD,22,29,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,352
2021,Audi,Q8 55 Premium,AWD,18,23,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,353
2019,Bmw,X3 xDrive30i,AWD,22,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,354
2018,Tesla,Model S 75D,AWD,102,105,Electric,Automatic,Electric,355
2014,Subaru,XV Crosstrek 2.0i Premium,AWD,23,30,Gasoline,Manual,2.0L H4 16V MPFI DOHC,356
2020,Bmw,X3 xDrive30i,AWD,24,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,357
2017,Bmw,X3 xDrive28i,AWD,21,28,Gasoline,Automatic,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,358
2017,Kia,Sorento SX,AWD,17,23,Gasoline,Automatic,3.3L V6 24V GDI DOHC,359
2019,Land,Rover Discovery HSE,4WD,16,21,Gasoline,Automatic,V6,360
2020,Bmw,X3 sDrive30i,RWD,25,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,361
2021,Mercedes-Benz,GLE 350,AWD,19,26,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,362
2020,Bmw,750 i xDrive,AWD,17,25,Gasoline,Automatic,4.4L V8 32V GDI DOHC Twin Turbo,363
2021,Honda,Pilot Special Edition,FWD,20,27,Gasoline,Automatic,3.5L V6 24V GDI SOHC,364
2017,Lexus,GS 350 F Sport,RWD,19,27,Gasoline,Automatic,3.5L V6 24V PDI DOHC,365
2021,Toyota,Highlander Limited,FWD,21,29,Gasoline,Automatic,3.5L V6 24V PDI DOHC,366
2019,Subaru,Outback 2.5i Limited,AWD,25,32,Gasoline,CVT,2.5L H4 16V MPFI DOHC,367
2019,Land,Rover Range Rover SV Autobiography Dynamic,4WD,14,19,Gasoline,Automatic,V8,368
2018,Toyota,Highlander Limited,FWD,21,27,Gasoline,Automatic,3.5L V6 24V PDI DOHC,369
2019,Infiniti,QX60 Luxe,FWD,20,27,Gasoline,CVT,3.5L V6 24V GDI DOHC,370
2021,Gmc,Yukon Denali,RWD,15,20,Gasoline,Automatic,6.2L V8 16V GDI OHV,371
2020,Honda,Passport EX-L,AWD,19,24,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,372
2018,Toyota,RAV4 Limited,AWD,22,28,Gasoline,Automatic,2.5L I4 16V MPFI DOHC,373
2014,Mazda,Mazda3 i SV,FWD,30,41,Gasoline,Automatic,4 Cylinder Engine,374
2020,Kia,Stinger GT2,AWD,17,25,Gasoline,Automatic,3.3L V6 24V GDI DOHC Twin Turbo,375
2020,Acura,TLX A-Spec,AWD,20,29,Gasoline,Automatic,3.5L V6 24V GDI SOHC,376
2021,Audi,A6 55 Premium Plus,AWD,23,31,Gasoline,Automatic,2.0L,377
2020,Ford,Mustang GT,RWD,15,24,Gasoline,Automatic,5.0L V8 32V PDI DOHC,378
2019,Tesla,Model 3 Performance,AWD,120,112,Electric,Automatic,Electric,379
2020,Ford,Fusion Hybrid Titanium,FWD,43,41,Hybrid,CVT,2.0L I4 16V MPFI DOHC Hybrid,380
2018,Dodge,Durango GT,AWD,18,25,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,381
2016,Toyota,4Runner Limited,4WD,17,21,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,382
2018,Mercedes-Benz,C-Class C 300,RWD,24,33,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,383
2018,Jeep,Wrangler Unlimited Sahara,4WD,17,23,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,384
2016,Subaru,Forester 2.5i Touring,AWD,24,32,Gasoline,CVT,2.5L H4 16V MPFI DOHC,385
2020,Lexus,RX 350 Base,FWD,20,27,Gasoline,Automatic,3.5L V6 24V PDI DOHC,386
2019,Chevrolet,Equinox Premier w/1LZ,AWD,25,30,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,387
2019,Volkswagen,Jetta 1.4T S,FWD,30,40,Gasoline,Automatic,1.4L I4 16V GDI DOHC Turbo,388
2020,Land,Rover Range Rover Evoque SE,AWD,20,27,Gasoline,Automatic,I4,389
2016,Ford,Mustang GT,RWD,15,25,Gasoline,Automatic,5.0L V8 32V MPFI DOHC,390
2017,Ford,Focus RS Base,AWD,19,25,Gasoline,Manual,2.3L I4 16V GDI DOHC Turbo,391
2021,Honda,Pilot EX-L,FWD,20,27,Gasoline,Automatic,3.5L V6 24V GDI SOHC,392
2018,Alfa,Romeo Stelvio Base,AWD,22,28,Gasoline,Automatic,2.0L I4 16V GDI SOHC Turbo,393
2016,Jaguar,F-TYPE S,AWD,18,26,Gasoline,Automatic,3.0L V6 24V GDI DOHC Supercharged,394
2020,Ford,EcoSport S,4WD,23,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC,395
2019,Nissan,Murano SL,FWD,20,28,Gasoline,CVT,3.5L V6 24V MPFI DOHC,396
2020,Tesla,Model 3 Performance,AWD,0,0,Electric,Automatic,Electric,397
2004,Ford,F-150 XLT SuperCrew,4WD,14,18,Gasoline,Automatic,5.4L V8 24V MPFI SOHC,398
2019,Mazda,CX-5 Grand Touring,AWD,24,30,Gasoline,Automatic,2.5L I4 16V GDI DOHC,399
2019,Audi,RS 5 2.9T,AWD,18,27,Gasoline,Automatic,2.9L V6 24V GDI DOHC Twin Turbo,400
2013,Bmw,X3 xDrive28i,AWD,21,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,401
2015,Volkswagen,Golf TSI S 2-Door,FWD,25,37,Gasoline,Manual,1.8L I4 16V GDI DOHC Turbo,402
2020,Toyota,Avalon XSE,FWD,22,31,Gasoline,Automatic,3.5L V6 24V PDI DOHC,403
2019,Lexus,RX 350 350,FWD,20,28,Gasoline,Automatic,3.5L V6 24V PDI DOHC,404
2019,Bmw,330 i xDrive,AWD,25,34,Gasoline,Automatic,4 Cylinder Engine,405
2018,Honda,Accord Touring 2.0T,FWD,22,32,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,406
2020,Gmc,Sierra 1500 Elevation,4WD,19,22,Gasoline,Automatic,2.7L I4 16V GDI DOHC Turbo,407
2011,Volkswagen,Jetta SE,FWD,24,31,Gasoline,Automatic,2.5L I5 20V MPFI DOHC,408
2012,Volkswagen,Tiguan SE,AWD,21,27,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,409
2016,Bmw,X3 xDrive28i,AWD,21,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,410
2019,Toyota,Corolla SE,FWD,28,35,Gasoline,CVT,1.8L I4 16V MPFI DOHC,411
2019,Mini,Convertible Cooper,FWD,28,37,Gasoline,Automatic,1.5L I3 12V GDI DOHC Turbo,412
2020,Audi,Q5 45 Premium,AWD,22,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,413
2018,Mazda,Mazda3 Sport,FWD,28,37,Gasoline,Automatic,2.0L I4 16V GDI DOHC,414
2019,Alfa,Romeo Stelvio Ti Sport,AWD,22,28,Gasoline,Automatic,2.0L I4 16V GDI SOHC Turbo,415
2017,Kia,Sorento LX,FWD,21,28,Gasoline,Automatic,2.4L I4 16V GDI DOHC,416
2018,Audi,Q5 2.0T Premium Plus,AWD,23,27,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,417
2019,Audi,A6 55 Premium Plus,AWD,22,29,Hybrid,Automatic,3.0L V6 24V GDI DOHC Turbo Hybrid,418
2019,Bmw,X1 sDrive28i,FWD,23,32,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,419
2016,Lexus,NX 200t Base,FWD,22,28,Gasoline,Automatic,2.0L I4 16V PDI DOHC Turbo,420
2021,Ford,Explorer XLT,4WD,20,27,Gasoline,Automatic,Intercooled Turbo Premium Unleaded I-4 2.3 L/140,421
2014,Jeep,Cherokee Trailhawk,4WD,19,25,Gasoline,Automatic,3.2L V6 24V MPFI DOHC,422
2017,Dodge,Charger SRT 392,RWD,15,25,Gasoline,Automatic,6.4L V8 16V MPFI OHV,423
2016,Ford,F-150 Lariat,4WD,15,21,Flex Fuel,Automatic,5.0L V8 32V MPFI DOHC Flexible Fuel,424
2016,Hyundai,Veloster Turbo,FWD,27,33,Gasoline,Automatic,1.6L I4 16V GDI DOHC Turbo,425
2021,Toyota,Sienna XSE 7 Passenger,FWD,36,36,Hybrid,CVT,2.5L I4 16V PDI DOHC Hybrid,426
2017,Lincoln,MKZ Hybrid Reserve,FWD,41,38,Hybrid,CVT,2.0L I4 16V MPFI DOHC Hybrid,427
2019,Toyota,RAV4 LE,FWD,26,35,Gasoline,Automatic,2.5L I4 16V PDI DOHC,428
2016,Ford,Explorer Limited,FWD,17,24,Flex Fuel,Automatic,290.0HP 3.5L V6 Cylinder Engine Flex Fuel Capability,429
2017,Chevrolet,Equinox LT,FWD,21,31,Gasoline,Automatic,2.4L I4 16V GDI DOHC,430
2019,Mazda,CX-9 Touring,AWD,20,26,Gasoline,Automatic,Intercooled Turbo Regular Unleaded I-4 2.5 L/152,431
2019,Subaru,Impreza 2.0i Sport,AWD,27,36,Gasoline,CVT,2.0L,432
2017,Subaru,Forester 2.5i Premium,AWD,26,32,Gasoline,CVT,2.5L H4 16V MPFI DOHC,433
2013,Audi,A6 2.0T Premium Plus quattro,AWD,20,30,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,434
2017,Volvo,XC60 T6 Dynamic,AWD,19,27,Gasoline,Automatic,2.0L I4 16V GDI DOHC,435
2021,Jeep,Grand Cherokee 80th Anniversary,4WD,18,25,Gasoline,Automatic,293.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,436
2019,Jeep,Grand Cherokee Limited,4WD,18,25,Gasoline,Automatic,Regular Unleaded V-6 3.6 L/220,437
2010,Toyota,Camry LE,FWD,22,32,Gasoline,Automatic,2.5L I4 16V MPFI DOHC,438
2016,Toyota,Highlander Limited,FWD,19,25,Gasoline,Automatic,3.5L V6 24V MPFI DOHC,439
2019,Ford,F-150 Raptor,4WD,15,18,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,440
2016,Toyota,4Runner SR5 Premium,4WD,17,21,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,441
2019,Mercedes-Benz,C-Class C 300 4MATIC,AWD,22,33,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,442
2015,Toyota,RAV4 Limited,AWD,22,29,Gasoline,Automatic,Engine: 2.5L DOHC 4-Cylinder w/Dual VVT-i,443
2019,Audi,SQ5 3.0T Premium,AWD,19,24,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,444
2016,Lexus,IS 300 Base,AWD,19,26,Gasoline,Automatic,3.5L V6 24V GDI DOHC,445
2018,Mercedes-Benz,GLS 450 Base 4MATIC,AWD,17,22,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,446
2021,Lexus,NX 300 Base,FWD,22,28,Gasoline,Automatic,2.0L I4 16V PDI DOHC Turbo,447
2019,Lincoln,MKZ Reserve I,AWD,20,29,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,448
2018,Toyota,RAV4 Hybrid Limited,AWD,34,30,Hybrid,CVT,2.5L I4 16V MPFI DOHC Hybrid,449
2020,Bmw,M340 i,RWD,22,30,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,450
2018,Honda,Accord EX-L,FWD,30,38,Gasoline,CVT,1.5L I4 16V GDI DOHC Turbo,451
2019,Cadillac,XT5 Luxury,FWD,19,26,Gasoline,Automatic,3.6L V6 24V GDI DOHC,452
2021,Ram,1500 Big Horn,RWD,20,25,Gasoline,Automatic,5.7L V8 16V MPFI OHV,453
2020,Mercedes-Benz,AMG GLC 43 Base 4MATIC,AWD,18,24,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,454
2021,Ram,1500 Big Horn,RWD,20,25,Diesel,Automatic,3.0L V6 24V DDI DOHC Turbo Diesel,455
2019,Lexus,RX 350,FWD,20,28,Gasoline,Automatic,3.5L V6 24V PDI DOHC,456
2018,Mercedes-Benz,C-Class C 300 4MATIC,AWD,23,32,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,457
2005,Toyota,Camry LE,FWD,20,28,Gasoline,Automatic,3.0L V6 24V MPFI DOHC,458
2011,Nissan,Maxima 3.5 SV,FWD,19,26,Gasoline,â,3.5L DOHC 24-valve SMPI V6 engine,459
2021,Honda,CR-V EX-L,AWD,27,32,Gasoline,CVT,1.5L I4 16V GDI DOHC Turbo,460
2022,Tesla,Model 3 Long Range,AWD,134,126,Electric,Automatic,Electric Motor,461
2020,Tesla,Model 3 Performance,AWD,118,107,â,Automatic,0.0,462
2015,Volvo,XC60 T6,AWD,17,24,Gasoline,Automatic,3.0L I6 24V MPFI DOHC Turbo,463
2019,Alfa,Romeo Stelvio Ti,AWD,22,28,Gasoline,Automatic,2.0L I4 16V GDI SOHC Turbo,464
2019,Audi,SQ5 Premium Plus,AWD,19,24,Gasoline,Automatic,Intercooled Turbo Premium Unleaded V-6 3.0 L/183,465
2021,Toyota,Tacoma,RWD,19,24,Gasoline,Automatic,3.5L V6 24V PDI DOHC,466
2018,Land,Rover Range Rover Velar P380 S,4WD,18,24,Gasoline,Automatic,3.0L V6 24V GDI DOHC Supercharged,467
2021,Audi,Q7 55 Premium Plus,AWD,18,23,Gasoline,Automatic,V6,468
2019,Cadillac,XT4 Premium Luxury,FWD,24,30,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,469
2019,Honda,Ridgeline RTL-E,AWD,18,25,Gasoline,Automatic,3.5L V6 24V GDI SOHC,470
2018,Dodge,Durango R/T,AWD,14,22,Gasoline,Automatic,5.7L V8 16V MPFI OHV,471
2020,Lamborghini,Urus,AWD,12,17,Gasoline,Automatic,4.0L V8 32V GDI DOHC Twin Turbo,472
2015,Bmw,435 i,RWD,20,31,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,473
2018,Audi,S4 3.0T Premium Plus,AWD,21,30,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,474
2020,Toyota,Supra 3.0,RWD,24,31,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,475
2014,Audi,Q5 2.0T Premium Plus,AWD,20,28,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,476
2020,Porsche,Macan S,AWD,18,23,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,477
2020,Cadillac,XT5 Premium Luxury,AWD,21,26,Gasoline,Automatic,3.6L V6 24V GDI DOHC,478
2017,Maserati,Levante S,AWD,14,19,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,479
